leads_tempo_desde_evento_anterior_mean,leads_tempo_desde_evento_anterior_std,leads_tempo_desde_evento_anterior_75,leads_tempo_desde_evento_anterior_max,leads_score_midia_mean,leads_score_midia_std,leads_score_midia_min,leads_score_midia_25,leads_score_midia_50,leads_score_midia_75,leads_score_midia_max,leads_vg_mean,leads_vg_std,leads_vg_min,leads_vg_25,leads_vg_50,leads_vg_75,leads_vg_max,leads_m2_anuncio_mean,leads_m2_anuncio_std,leads_m2_anuncio_25,leads_m2_anuncio_50,leads_m2_anuncio_75,leads_m2_anuncio_max,leads_in_dorm_mean,leads_in_dorm_75,leads_in_dorm_max,leads_dl_area_total_mean,leads_dl_area_total_std,leads_dl_area_total_50,leads_dl_area_total_75,leads_dl_area_total_max,leads_in_garagens_totais_mean,leads_in_garagens_totais_25,leads_in_garagens_totais_50,leads_in_garagens_totais_75,leads_in_garagens_totais_max,leads_in_garagens_mean,leads_in_garagens_max,leads_evento_quinta,leads_opercao_locacao,leads_finalidade_residencial,leads_tipo_ocupacao_desocupado,leads_tipo_ocupacao_nao_informado,leads_tx_estado_count,leads_imobiliaria_count,leads_qtd_pesquisas,tempo_min_lead_ate_hj,tempo_max_lead_ate_hj
203.57,340.93,567.0,815.0,15254.33,16133.53,241.0,241.0,13209.0,32313.0,32313.0,353750.0,697500.0,5000.0,5000.0,5000.0,1400000.0,1400000.0,711.41,1396.14,13.15789,13.69863,2805.61122,2805.61122244489,0.0,0.0,0.0,522.0,318.67,364.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,3.0,8.0,1445.0,17.0
322.25,529.57,1106.0,1106.0,11592.5,15075.04,7.0,841.0,13209.0,32313.0,32313.0,90000.0,127279.22,0.0,0.0,180000.0,180000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,254.56,360.0,360.0,360.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,6.0,1308.0,17.0
220.6,438.25,182.0,1615.0,9780.13,10867.46,0.0,2007.0,6231.0,17174.0,32313.0,381402.37,30734.97,340000.0,350000.0,382978.0,420000.0,425000.0,4602.06,2003.65,3244.27481,4845.46883,6169.47922,7159.812452830189,0.73,2.0,2.0,53.31,49.64,63.51,81.0,150.0,1.2,1.0,1.0,2.0,2.0,0.27,1.0,0.0,0.0,11.0,3.0,2.0,1.0,12.0,15.0,3332.0,17.0
1.0,1.41,2.0,2.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,182945.0,257464.65,890.0,890.0,365000.0,365000.0,365000.0,4573.63,6436.62,22.25,9125.0,9125.0,9125.0,0.5,1.0,1.0,80.0,0.0,80.0,80.0,80.0,3.0,3.0,3.0,3.0,3.0,1.5,3.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,20.0,17.0
0.0,287.5870084593694,0.0,0.0,4138.0,9489.073329383884,4138.0,4138.0,4138.0,4138.0,4138.0,0.0,1106351.192412627,0.0,0.0,0.0,0.0,0.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0
340.0,756.91,5.0,1694.0,17013.67,15380.13,1554.0,1554.0,17174.0,32313.0,32313.0,887.5,614.24,0.0,950.0,1300.0,1300.0,1300.0,4.75,9.5,0.0,0.0,19.0,19.0,1.0,2.0,2.0,12.5,25.0,0.0,50.0,50.0,0.5,0.0,1.0,1.0,1.0,0.25,1.0,2.0,4.0,3.0,2.0,0.0,1.0,4.0,5.0,1719.0,17.0
0.0,287.5870084593694,0.0,0.0,5753.0,9489.073329383884,5753.0,5753.0,5753.0,5753.0,5753.0,3000.0,1106351.192412627,3000.0,3000.0,3000.0,3000.0,3000.0,13.64,26553.218435297436,13.63636,13.63636,13.63636,13.636363636363637,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0
774.0,1094.6,1548.0,1548.0,15191.5,2803.68,13209.0,13209.0,17174.0,17174.0,17174.0,1100.0,1106351.192412627,1100.0,1100.0,1100.0,1100.0,1100.0,13.75,26553.218435297436,13.75,13.75,13.75,13.75,3.0,3.0,3.0,125.0,0.0,125.0,125.0,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1566.0,17.0
438.5,620.13,877.0,877.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,696500.0,980757.11,3000.0,3000.0,1390000.0,1390000.0,1390000.0,14.58,20.63,0.0,29.16869,29.16869,29.16869227029655,1.5,3.0,3.0,240.0,127.28,330.0,330.0,330.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,895.0,17.0
19.07,58.56,14.0,229.0,14139.2,11810.32,1554.0,6446.0,13209.0,17174.0,32313.0,18927.33,69457.56,650.0,780.0,1000.0,1300.0,270000.0,466.12,1738.41,13.14508,17.27273,25.0,6750.0,0.73,1.0,2.0,35.62,35.95,40.0,53.0,108.3,0.6,0.0,1.0,1.0,1.0,0.4,1.0,4.0,12.0,15.0,4.0,11.0,1.0,9.0,15.0,309.0,17.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,700.0,1106351.192412627,700.0,700.0,700.0,700.0,700.0,20.0,26553.218435297436,20.0,20.0,20.0,20.0,1.0,1.0,1.0,45.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0
31.22,93.29,0.0,280.0,10645.67,8119.37,1554.0,1554.0,13209.0,17174.0,17174.0,1988.89,214.73,1800.0,1900.0,1900.0,2000.0,2500.0,29.05,6.7,24.1051,30.0,32.75862,39.68253968253968,1.44,2.0,3.0,808.1,1003.12,82.97,2113.0,2113.0,1.22,1.0,1.0,1.0,3.0,0.67,1.0,1.0,8.0,9.0,4.0,5.0,1.0,6.0,9.0,301.0,17.0
64.4,196.65,5.0,624.0,15652.83,16080.55,841.0,2007.0,17174.0,32313.0,37444.0,346285.71,347744.98,700.0,1500.0,330000.0,695000.0,700000.0,2631.16,2444.07,16.66667,4375.0,4633.33333,4714.285714285715,0.0,0.0,0.0,127.14,66.01,140.0,180.0,180.0,1.29,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,1.0,5.0,10.0,665.0,17.0
0.0,0.0,0.0,0.0,16440.5,22447.1,568.0,568.0,32313.0,32313.0,32313.0,1150.0,1626.35,0.0,0.0,2300.0,2300.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,18.0,17.0
0.0,287.5870084593694,0.0,0.0,5753.0,9489.073329383884,5753.0,5753.0,5753.0,5753.0,5753.0,303000.0,1106351.192412627,303000.0,303000.0,303000.0,303000.0,303000.0,4455.88,26553.218435297436,4455.88235,4455.88235,4455.88235,4455.882352941177,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0
13.0,30.19,0.0,98.0,15136.25,12721.03,4612.0,6446.0,17174.0,32313.0,32313.0,1383.33,780.54,0.0,1300.0,1550.0,1800.0,2900.0,14.54,9.03,6.5,17.05882,23.2,23.846153846153847,0.33,0.0,2.0,122.25,62.92,129.0,150.0,200.0,1.27,1.0,1.0,2.0,2.0,0.33,2.0,2.0,10.0,12.0,4.0,5.0,1.0,4.0,13.0,188.0,17.0
0.0,287.5870084593694,0.0,0.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0
86.29,215.1,12.0,717.0,16965.33,15453.06,1409.0,1409.0,17174.0,32313.0,32313.0,111860.0,178133.6,1000.0,1100.0,1300.0,370000.0,370000.0,1354.64,2160.05,12.0,16.92308,4484.84848,4484.848484848485,0.3,0.0,3.0,67.0,102.75,0.0,100.0,250.0,0.89,0.0,1.0,1.0,3.0,0.3,3.0,2.0,7.0,10.0,5.0,4.0,1.0,3.0,14.0,1230.0,17.0
79.0,158.0,316.0,316.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,1600.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,20.76,4.69,17.4444,24.07463,24.07463,24.074631357207345,0.0,0.0,0.0,335.8,349.6,583.0,583.0,583.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,334.0,17.0
115.75,151.94,320.0,320.0,10444.0,9517.66,3714.0,3714.0,17174.0,17174.0,17174.0,198900.0,172138.04,0.01,110000.0,340000.0,345600.0,345600.0,1286.45,1299.46,392.85714,2032.94118,2720.0,2720.0,0.5,2.0,2.0,187.5,137.45,280.0,300.0,300.0,0.25,0.0,0.0,1.0,1.0,0.25,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,4.0,482.0,17.0
385.5,545.18,771.0,771.0,8461.5,6713.98,3714.0,3714.0,13209.0,13209.0,13209.0,2000.0,2828.43,0.0,0.0,4000.0,4000.0,4000.0,23.81,33.67,0.0,47.61905,47.61905,47.61904761904762,0.0,0.0,0.0,42.0,59.4,84.0,84.0,84.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,789.0,17.0
48.57,128.07,1.0,339.0,12045.33,5798.74,5753.0,5753.0,13209.0,17174.0,17174.0,270400.0,59315.26,200000.0,215000.0,290000.0,320000.0,327000.0,2987.57,1922.18,2666.66667,3161.76471,3918.91892,5190.476190476191,1.8,3.0,3.0,81.2,47.78,100.0,104.0,122.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.0,5.0,1.0,3.0,1.0,5.0,7.0,359.0,17.0
0.0,287.5870084593694,0.0,0.0,7.0,9489.073329383884,7.0,7.0,7.0,7.0,7.0,252990.0,1106351.192412627,252990.0,252990.0,252990.0,252990.0,252990.0,6382.19,26553.218435297436,6382.18971,6382.18971,6382.18971,6382.189707366297,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,17.0
622.67,1063.8,1851.0,1851.0,2387.33,2917.95,568.0,568.0,841.0,5753.0,5753.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1886.0,17.0
0.14,0.38,0.0,1.0,15191.5,2803.68,13209.0,13209.0,17174.0,17174.0,17174.0,1656.93,109.17,1450.0,1598.52,1690.0,1700.0,1800.0,30.8,5.43,25.53846,30.85106,34.0,40.23809523809524,1.71,3.0,3.0,46.15,22.79,48.58,65.0,70.5,1.14,1.0,1.0,1.0,2.0,0.86,2.0,1.0,7.0,7.0,4.0,3.0,1.0,5.0,7.0,19.0,17.0
41.56,92.06,29.0,285.0,12604.4,13409.9,7.0,319.0,13209.0,17174.0,32313.0,210625.0,104963.85,0.0,200000.0,250000.0,280000.0,350000.0,2090.88,1514.49,1388.88889,2800.0,3333.33333,4022.9885057471274,0.25,0.0,2.0,140.75,104.3,125.0,187.0,360.0,2.0,2.0,2.0,2.0,3.0,0.25,2.0,1.0,0.0,8.0,3.0,3.0,1.0,2.0,9.0,395.0,17.0
39.86,107.45,20.0,406.0,6619.4,7961.87,319.0,841.0,1554.0,13209.0,17174.0,35409.09,110974.44,1300.0,1400.0,1800.0,2200.0,370000.0,434.81,1343.26,25.0,26.66667,40.0,4484.848484848485,0.64,2.0,3.0,40.96,44.21,55.0,72.0,131.52,1.1,1.0,1.0,1.0,2.0,0.36,2.0,0.0,9.0,11.0,6.0,4.0,1.0,5.0,16.0,582.0,17.0
189.5,595.04,3.0,1883.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,1641.25,270.74,1300.0,1450.0,1750.0,1890.0,2090.0,27.43,2.55,26.92308,29.07692,29.59184,29.59183673469388,0.88,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.13,1.0,1.0,1.0,2.0,0.5,2.0,2.0,7.0,8.0,3.0,5.0,1.0,5.0,10.0,1915.0,17.0
20.67,72.3,2.0,399.0,7114.27,10076.13,7.0,833.0,2007.0,13209.0,32313.0,219118.55,84760.46,0.0,180000.0,230000.0,245000.0,400000.0,2962.84,1380.89,2562.5,3285.71429,3993.05556,5362.182502351835,0.25,0.0,3.0,230.2,1021.86,60.0,76.0,7560.0,1.09,1.0,1.0,1.0,4.0,0.09,1.0,6.0,0.0,54.0,22.0,20.0,1.0,19.0,81.0,1338.0,17.0
0.0,287.5870084593694,0.0,0.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,0.0,1106351.192412627,0.0,0.0,0.0,0.0,0.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,1890000.0,1106351.192412627,1890000.0,1890000.0,1890000.0,1890000.0,1890000.0,4833.76,26553.218435297436,4833.75959,4833.75959,4833.75959,4833.759590792839,4.0,4.0,4.0,455.0,0.0,455.0,455.0,455.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,17.0
440.8,824.9,117.0,1914.0,12117.4,14443.77,1554.0,5753.0,6231.0,9605.0,37444.0,778.0,1106351.192412627,778.0,778.0,778.0,778.0,778.0,33.83,26553.218435297436,33.82609,33.82609,33.82609,33.82608695652174,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,2224.0,17.0
198.0,387.38,779.0,779.0,9410.67,6785.49,4612.0,4612.0,6446.0,17174.0,17174.0,143333.33,140119.0,0.0,0.0,150000.0,280000.0,280000.0,1167.13,2021.53,0.0,0.0,3501.40056,3501.400560224089,0.67,2.0,2.0,21.0,36.37,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,810.0,17.0
14.09,27.39,11.0,114.0,14048.5,12724.29,2007.0,4612.0,13209.0,17174.0,37444.0,228535.43,493154.69,0.0,3500.0,5200.0,8998.0,1650000.0,2214.25,4338.35,31.81818,59.77011,69.21538,11224.489795918367,0.29,0.0,2.0,51.69,80.95,0.0,110.0,231.59,1.5,1.0,2.0,2.0,2.0,0.14,2.0,4.0,9.0,13.0,7.0,4.0,1.0,13.0,22.0,336.0,17.0
52.67,50.64,101.0,101.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,932500.0,661144.84,465000.0,465000.0,1400000.0,1400000.0,1400000.0,1603.45,2267.62,0.0,3206.89655,3206.89655,3206.896551724138,1.5,3.0,3.0,242.55,343.02,485.1,485.1,485.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,177.0,17.0
414.5,586.19,829.0,829.0,8461.5,6713.98,3714.0,3714.0,13209.0,13209.0,13209.0,1300.0,282.84,1100.0,1100.0,1500.0,1500.0,1500.0,10.62,15.02,0.0,21.23743,21.23743,21.23743451791024,1.0,2.0,2.0,48.99,69.28,97.97,97.97,97.97,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,847.0,17.0
0.0,287.5870084593694,0.0,0.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,0.0,1106351.192412627,0.0,0.0,0.0,0.0,0.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0
123.1,240.77,90.0,726.0,12716.83,11020.53,3714.0,4138.0,13209.0,17174.0,32313.0,371666.67,229644.65,0.0,290000.0,450000.0,470000.0,690000.0,1987.76,1776.81,0.0,2164.1791,3833.33333,4090.909090909091,0.83,2.0,3.0,109.13,99.11,134.0,150.0,260.79,2.5,2.0,3.0,3.0,3.0,0.5,3.0,2.0,0.0,5.0,0.0,2.0,1.0,7.0,10.0,1253.0,17.0
75.5,151.0,302.0,302.0,6700.5,9204.41,192.0,192.0,13209.0,13209.0,13209.0,651.33,87.76,550.0,550.0,702.0,702.0,702.0,18.29,5.81,14.93617,14.93617,25.0,25.0,0.33,1.0,1.0,38.67,14.43,47.0,47.0,47.0,0.67,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,320.0,17.0
121.93,209.53,146.0,626.0,17789.0,14496.35,841.0,5753.0,17174.0,32313.0,37444.0,2809.09,2101.17,0.0,1500.0,2300.0,4500.0,6500.0,16.93,12.67,0.0,15.90331,24.93225,34.61538461538461,0.82,3.0,3.0,261.23,370.59,126.92,336.0,1065.0,2.38,0.0,2.0,6.0,7.0,0.18,2.0,4.0,10.0,11.0,4.0,4.0,2.0,6.0,14.0,1729.0,17.0
66.45,131.37,53.0,398.0,8194.5,8245.14,841.0,1554.0,13209.0,17174.0,17174.0,323705.71,300958.61,2450.0,3500.0,195000.0,699990.0,700000.0,4261.84,3116.39,49.0,4482.75862,7142.7551,7608.695652173913,1.43,3.0,3.0,64.51,38.58,55.0,92.0,120.0,1.5,1.0,2.0,2.0,2.0,0.86,2.0,0.0,1.0,7.0,0.0,2.0,1.0,8.0,11.0,752.0,17.0
0.0,287.5870084593694,0.0,0.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,2420.0,1106351.192412627,2420.0,2420.0,2420.0,2420.0,2420.0,20.17,26553.218435297436,20.16667,20.16667,20.16667,20.166666666666668,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0
0.0,287.5870084593694,0.0,0.0,319.0,9489.073329383884,319.0,319.0,319.0,319.0,319.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0
439.75,511.25,1154.0,1154.0,10456.75,18021.46,7.0,2007.0,2369.0,37444.0,37444.0,330313.3207624817,1106351.192412627,107320.38058700648,149296.05113979947,248453.394005258,438731.0020882515,24786475.075949445,4588.920616252351,26553.218435297436,1096.791111412158,1761.9171716711928,2538.731695644454,148764.76917936187,1.0334823480259034,1.5611029872571547,2.1652391894714853,55343.18507207019,0.0,4865.251092350115,12936.91796246501,725500.7153331941,1.4432298136645962,1.051831227243521,1.4574855429428144,1.8228742771471407,2.740415506532448,0.7569396281595989,1.83288071861291,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1778.0,17.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,1300.0,1106351.192412627,1300.0,1300.0,1300.0,1300.0,1300.0,14.44,26553.218435297436,14.44444,14.44444,14.44444,14.444444444444445,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,17.0
0.0,287.5870084593694,0.0,0.0,1554.0,9489.073329383884,1554.0,1554.0,1554.0,1554.0,1554.0,890000.0,1106351.192412627,890000.0,890000.0,890000.0,890000.0,890000.0,5562.5,26553.218435297436,5562.5,5562.5,5562.5,5562.5,3.0,3.0,3.0,330.0,0.0,330.0,330.0,330.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,17.0
0.0,287.5870084593694,0.0,0.0,4612.0,9489.073329383884,4612.0,4612.0,4612.0,4612.0,4612.0,0.0,1106351.192412627,0.0,0.0,0.0,0.0,0.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0
1.86,4.1,2.0,11.0,7381.5,8241.33,1554.0,1554.0,13209.0,13209.0,13209.0,1385.71,649.18,0.0,1300.0,1500.0,1700.0,2000.0,64.85,35.14,39.7878,72.22222,94.44444,100.0,0.0,0.0,0.0,7.96,14.73,0.0,18.0,37.7,0.86,0.0,0.0,1.0,4.0,0.86,4.0,3.0,5.0,0.0,4.0,3.0,1.0,3.0,7.0,32.0,17.0
201.0,284.26,402.0,402.0,9364.0,11045.01,1554.0,1554.0,17174.0,17174.0,17174.0,1300.0,1106351.192412627,1300.0,1300.0,1300.0,1300.0,1300.0,32.5,26553.218435297436,32.5,32.5,32.5,32.5,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,420.0,17.0
0.0,0.0,0.0,0.0,5753.0,9489.073329383884,5753.0,5753.0,5753.0,5753.0,5753.0,515000.0,49497.47,480000.0,480000.0,550000.0,550000.0,550000.0,5777.78,1257.08,4888.88889,6666.66667,6666.66667,6666.666666666667,3.0,3.0,3.0,165.0,49.5,200.0,200.0,200.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,18.0,17.0
0.0,287.5870084593694,0.0,0.0,32313.0,9489.073329383884,32313.0,32313.0,32313.0,32313.0,32313.0,950.0,1106351.192412627,950.0,950.0,950.0,950.0,950.0,0.0,26553.218435297436,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0
103.0,154.6,271.0,331.0,14963.0,12882.52,4612.0,5753.0,17174.0,32313.0,32313.0,9900.0,10133.61,2400.0,2400.0,2700.0,21000.0,21000.0,9.25,8.59,0.0,14.11765,14.11765,18.0,0.6,0.0,3.0,252.0,65.35,250.0,250.0,360.0,2.0,2.0,2.0,4.0,4.0,0.4,2.0,2.0,3.0,5.0,3.0,1.0,1.0,3.0,6.0,637.0,17.0
0.0,287.5870084593694,0.0,0.0,13209.0,9489.073329383884,13209.0,13209.0,13209.0,13209.0,13209.0,690000.0,1106351.192412627,690000.0,690000.0,690000.0,690000.0,690000.0,8625.0,26553.218435297436,8625.0,8625.0,8625.0,8625.0,3.0,3.0,3.0,80.0,0.0,80.0,80.0,80.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0
8.0,13.86,24.0,24.0,17174.0,9489.073329383884,17174.0,17174.0,17174.0,17174.0,17174.0,1200.0,173.21,1100.0,1100.0,1100.0,1400.0,1400.0,23.9,3.55,21.84273,21.84273,28.0,28.0,0.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,43.0,17.0
0.0,287.5870084593694,0.0,0.0,4138.0,9489.073329383884,4138.0,4138.0,4138.0,4138.0,4138.0,442000.0,1106351.192412627,442000.0,442000.0,442000.0,442000.0,442000.0,6884.74,26553.218435297436,6884.7352,6884.7352,6884.7352,6884.735202492211,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0
173.5,242.19,519.0,519.0,11429.0,14222.31,841.0,4612.0,7950.0,32313.0,32313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,88.39,125.0,125.0,125.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,4.0,713.0,17.0
83.61,227.32,29.0,1018.0,7194.56,10514.61,7.0,841.0,4138.0,5753.0,32313.0,470915.79,493896.62,0.0,180000.0,379900.0,490000.0,2150000.0,4504.2,3973.96,0.0,4340.124,6401.23185,13437.5,0.32,0.0,5.0,67.76,81.03,62.32,109.99,294.0,1.07,0.0,1.0,2.0,2.0,0.32,2.0,0.0,2.0,9.0,5.0,9.0,1.0,15.0,28.0,2371.0,17.0
18.02,60.99,4.0,349.0,9866.13,10797.79,473.0,2007.0,6446.0,17174.0,32313.0,82125.09,136514.31,0.0,1100.0,4000.0,159000.0,750000.0,1205.99,1762.14,18.08511,75.0,2342.85714,7731.958762886598,0.62,2.0,3.0,47.0,59.28,40.0,65.0,252.0,0.84,0.0,1.0,1.0,4.0,0.41,4.0,11.0,28.0,35.0,20.0,19.0,1.0,27.0,64.0,1159.0,17.0
